Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q314,2N7002,SOT-23,212.276,-242.0115,90.0,top
Q315,2N7002,SOT-23,216.776,-242.0115,90.0,top
Q316,2N7002,SOT-23,221.276,-242.0115,90.0,top
Q317,2N7002,SOT-23,225.776,-242.0115,90.0,top
Q318,2N7002,SOT-23,230.376,-242.0115,90.0,top
Q319,2N7002,SOT-23,234.776,-242.0115,90.0,top
Q32,2N7002,SOT-23,183.1,-356.3,0.0,top
Q320,2N7002,SOT-23,239.276,-242.0115,90.0,top
Q321,2N7002,SOT-23,243.776,-242.0115,90.0,top
Q322,2N7002,SOT-23,248.276,-242.0115,90.0,top
Q323,2N7002,SOT-23,252.776,-242.0115,90.0,top
Q324,2N7002,SOT-23,257.276,-242.0115,90.0,top
Q325,2N7002,SOT-23,261.776,-242.0115,90.0,top
Q326,2N7002,SOT-23,266.276,-242.0115,90.0,top
Q327,2N7002,SOT-23,270.776,-242.0115,90.0,top
Q328,2N7002,SOT-23,275.276,-242.0115,90.0,top
Q329,2N7002,SOT-23,129.976,-229.4115,180.0,top
Q33,2N7002,SOT-23,188.1,-356.3,0.0,top
Q330,2N7002,SOT-23,129.976,-225.5115,180.0,top
Q331,2N7002,SOT-23,129.976,-237.7115,180.0,top
Q332,2N7002,SOT-23,129.976,-233.8115,180.0,top
Q333,2N7002,SOT-23,129.976,-242.0115,90.0,top
Q334,2N7002,SOT-23,134.476,-229.4115,180.0,top
Q335,2N7002,SOT-23,134.476,-225.5115,180.0,top
Q336,2N7002,SOT-23,134.476,-237.7115,180.0,top
Q337,2N7002,SOT-23,134.476,-233.8115,180.0,top
Q338,2N7002,SOT-23,134.476,-242.0115,90.0,top
Q339,2N7002,SOT-23,138.976,-229.4115,180.0,top
Q34,2N7002,SOT-23,193.1,-356.3,0.0,top
Q340,2N7002,SOT-23,138.976,-225.5115,180.0,top
Q341,2N7002,SOT-23,138.976,-237.7115,180.0,top
Q342,2N7002,SOT-23,138.976,-233.8115,180.0,top
Q343,2N7002,SOT-23,138.976,-242.0115,90.0,top
Q344,2N7002,SOT-23,143.476,-229.4115,180.0,top
Q345,2N7002,SOT-23,143.476,-225.5115,180.0,top
Q346,2N7002,SOT-23,143.476,-237.7115,180.0,top
Q347,2N7002,SOT-23,143.476,-233.8115,180.0,top
Q348,2N7002,SOT-23,143.476,-242.0115,90.0,top
Q349,2N7002,SOT-23,147.976,-229.4115,180.0,top
Q35,2N7002,SOT-23,198.1,-356.3,0.0,top
Q350,2N7002,SOT-23,147.976,-225.5115,180.0,top
Q351,2N7002,SOT-23,147.976,-237.7115,180.0,top
Q352,2N7002,SOT-23,147.976,-233.8115,180.0,top
Q353,2N7002,SOT-23,147.976,-242.0115,90.0,top
Q354,2N7002,SOT-23,152.476,-229.4115,180.0,top
Q355,2N7002,SOT-23,152.476,-225.5115,180.0,top
Q356,2N7002,SOT-23,152.476,-237.7115,180.0,top
Q357,2N7002,SOT-23,152.476,-233.8115,180.0,top
Q358,2N7002,SOT-23,152.476,-242.0115,90.0,top
Q359,2N7002,SOT-23,156.976,-229.4115,180.0,top
Q360,2N7002,SOT-23,156.976,-225.5115,180.0,top
Q361,2N7002,SOT-23,156.976,-237.7115,180.0,top
Q362,2N7002,SOT-23,156.976,-233.8115,180.0,top
Q363,2N7002,SOT-23,156.976,-242.0115,90.0,top
Q364,2N7002,SOT-23,161.476,-229.4115,180.0,top
Q365,2N7002,SOT-23,161.476,-225.5115,180.0,top
Q366,2N7002,SOT-23,161.476,-237.7115,180.0,top
Q367,2N7002,SOT-23,161.476,-233.8115,180.0,top
Q368,2N7002,SOT-23,161.476,-242.0115,90.0,top
Q369,2N7002,SOT-23,165.976,-229.4115,180.0,top
Q370,2N7002,SOT-23,165.976,-225.5115,180.0,top
Q371,2N7002,SOT-23,165.976,-237.7115,180.0,top
Q372,2N7002,SOT-23,165.976,-233.8115,180.0,top
Q373,2N7002,SOT-23,165.976,-242.0115,90.0,top
Q374,2N7002,SOT-23,170.476,-229.4115,180.0,top
Q375,2N7002,SOT-23,170.476,-225.5115,180.0,top
Q376,2N7002,SOT-23,170.476,-237.7115,180.0,top
Q377,2N7002,SOT-23,170.476,-233.8115,180.0,top
Q378,2N7002,SOT-23,170.476,-242.0115,90.0,top
Q379,2N7002,SOT-23,174.976,-229.4115,180.0,top
Q380,2N7002,SOT-23,174.976,-225.5115,180.0,top
Q381,2N7002,SOT-23,174.976,-237.7115,180.0,top
Q382,2N7002,SOT-23,174.976,-233.8115,180.0,top
Q383,2N7002,SOT-23,174.976,-242.0115,90.0,top
Q384,2N7002,SOT-23,179.476,-229.4115,180.0,top
Q385,2N7002,SOT-23,179.476,-225.5115,180.0,top
Q386,2N7002,SOT-23,179.476,-237.7115,180.0,top
Q387,2N7002,SOT-23,179.476,-233.8115,180.0,top
Q388,2N7002,SOT-23,179.476,-242.0115,90.0,top
Q389,2N7002,SOT-23,183.976,-229.4115,180.0,top
Q390,2N7002,SOT-23,183.976,-225.5115,180.0,top
Q391,2N7002,SOT-23,183.976,-237.7115,180.0,top
Q392,2N7002,SOT-23,183.976,-233.8115,180.0,top
Q393,2N7002,SOT-23,183.976,-242.0115,90.0,top
Q394,2N7002,SOT-23,188.476,-229.4115,180.0,top
Q395,2N7002,SOT-23,188.476,-225.5115,180.0,top
Q396,2N7002,SOT-23,188.476,-237.7115,180.0,top
Q397,2N7002,SOT-23,188.476,-233.8115,180.0,top
Q398,2N7002,SOT-23,188.476,-242.0115,90.0,top
Q399,2N7002,SOT-23,192.976,-229.4115,180.0,top
Q4,2N7002,SOT-23,123.2,-377.9,180.0,top
Q40,2N7002,SOT-23,203.1,-372.3,0.0,top
Q400,2N7002,SOT-23,192.976,-225.5115,180.0,top
Q401,2N7002,SOT-23,192.976,-237.7115,180.0,top
Q402,2N7002,SOT-23,192.976,-233.8115,180.0,top
Q403,2N7002,SOT-23,192.976,-242.0115,90.0,top
Q404,2N7002,SOT-23,197.476,-229.4115,180.0,top
Q405,2N7002,SOT-23,197.476,-225.5115,180.0,top
Q406,2N7002,SOT-23,197.476,-237.7115,180.0,top
Q407,2N7002,SOT-23,197.476,-233.8115,180.0,top
Q408,2N7002,SOT-23,197.476,-242.0115,90.0,top
Q409,2N7002,SOT-23,152.623718,-299.0,-90.0,top
Q41,2N7002,SOT-23,203.1,-368.3,0.0,top
Q410,2N7002,SOT-23,152.623718,-304.0,-90.0,top
Q411,2N7002,SOT-23,152.623718,-309.0,-90.0,top
Q412,2N7002,SOT-23,152.623718,-314.0,-90.0,top
Q413,2N7002,SOT-23,148.223718,-299.0,-90.0,top
Q414,2N7002,SOT-23,148.223718,-304.0,-90.0,top
Q415,2N7002,SOT-23,148.223718,-309.0,-90.0,top
Q416,2N7002,SOT-23,148.223718,-314.0,-90.0,top
Q417,2N7002,SOT-23,142.223718,-296.0,-90.0,top
Q418,2N7002,SOT-23,138.223718,-296.0,-90.0,top
Q419,2N7002,SOT-23,133.223718,-296.0,-90.0,top
