Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R4,10kΩ,R_0402,64.95,-41.9,-90.0,top
R40,10kΩ,R_0402,75.9,-54.5,0.0,top
R41,10kΩ,R_0402,84.4,-54.5,180.0,top
R42,10kΩ,R_0402,90.2,-54.5,180.0,top
R43,10kΩ,R_0402,95.5,-54.5,180.0,top
R44,10kΩ,R_0402,71.7,-54.5,0.0,top
R45,10kΩ,R_0402,73.8,-54.5,180.0,top
R46,10kΩ,R_0402,78.6,-54.5,180.0,top
R47,10kΩ,R_0402,80.7,-54.5,0.0,top
R48,10kΩ,R_0402,86.5,-54.5,0.0,top
R49,10kΩ,R_0402,92.3,-54.5,0.0,top
R5,10kΩ,R_0402,60.0,-51.9,-90.0,top
R50,10kΩ,R_0402,69.6,-64.5,180.0,top
R51,10kΩ,R_0402,75.9,-64.5,0.0,top
R52,10kΩ,R_0402,84.4,-64.5,180.0,top
R53,10kΩ,R_0402,90.2,-64.5,180.0,top
R54,10kΩ,R_0402,95.5,-64.5,180.0,top
R55,10kΩ,R_0402,71.7,-64.5,0.0,top
R56,10kΩ,R_0402,73.8,-64.5,180.0,top
R57,10kΩ,R_0402,78.6,-64.5,180.0,top
R58,10kΩ,R_0402,80.7,-64.5,0.0,top
R59,10kΩ,R_0402,86.5,-64.5,0.0,top
R6,10kΩ,R_0402,65.0,-51.9,-90.0,top
R60,10kΩ,R_0402,92.3,-64.5,0.0,top
R61,10kΩ,R_0402,69.6,-74.5,180.0,top
R62,10kΩ,R_0402,75.9,-74.5,0.0,top
R63,10kΩ,R_0402,84.4,-74.5,180.0,top
R64,10kΩ,R_0402,90.2,-74.5,180.0,top
R65,10kΩ,R_0402,95.5,-74.5,180.0,top
R66,10kΩ,R_0402,71.7,-74.5,0.0,top
R67,10kΩ,R_0402,73.8,-74.5,180.0,top
R68,10kΩ,R_0402,78.6,-74.5,180.0,top
R69,10kΩ,R_0402,80.7,-74.5,0.0,top
R7,10kΩ,R_0402,60.0,-61.9,-90.0,top
R70,10kΩ,R_0402,86.5,-74.5,0.0,top
R71,10kΩ,R_0402,92.3,-74.5,0.0,top
R72,10kΩ,R_0402,69.6,-84.5,180.0,top
R73,10kΩ,R_0402,75.9,-84.5,0.0,top
R74,10kΩ,R_0402,84.4,-84.5,180.0,top
R75,10kΩ,R_0402,90.2,-84.5,180.0,top
R76,10kΩ,R_0402,95.5,-84.5,180.0,top
R77,10kΩ,R_0402,71.7,-84.5,0.0,top
R78,10kΩ,R_0402,73.8,-84.5,180.0,top
R79,10kΩ,R_0402,78.6,-84.5,180.0,top
R8,10kΩ,R_0402,65.0,-61.9,-90.0,top
R80,10kΩ,R_0402,80.7,-84.5,0.0,top
R81,10kΩ,R_0402,86.5,-84.5,0.0,top
R82,10kΩ,R_0402,92.3,-84.5,0.0,top
R83,10kΩ,R_0402,69.6,-94.5,180.0,top
R84,10kΩ,R_0402,75.9,-94.5,0.0,top
R85,10kΩ,R_0402,84.4,-94.5,180.0,top
R86,10kΩ,R_0402,90.2,-94.5,180.0,top
R87,10kΩ,R_0402,95.5,-94.5,180.0,top
R88,10kΩ,R_0402,71.7,-94.5,0.0,top
R89,10kΩ,R_0402,73.8,-94.5,180.0,top
R9,10kΩ,R_0402,60.0,-71.9,-90.0,top
R90,10kΩ,R_0402,78.6,-94.5,180.0,top
R91,10kΩ,R_0402,80.7,-94.5,0.0,top
R92,10kΩ,R_0402,86.5,-94.5,0.0,top
R93,10kΩ,R_0402,92.3,-94.5,0.0,top
R94,10kΩ,R_0402,69.6,-104.5,180.0,top
R95,10kΩ,R_0402,75.9,-104.5,0.0,top
R96,10kΩ,R_0402,84.4,-104.5,180.0,top
R97,10kΩ,R_0402,90.2,-104.5,180.0,top
R98,10kΩ,R_0402,95.5,-104.5,180.0,top
R99,10kΩ,R_0402,71.7,-104.5,0.0,top
